ID,IDKey,Site,Date,Crew,EventType,Method,Equipment,StartTime,EndTime,TotalEffort,TransectID,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,PITnumber,Comments,Crew Count,Floy Tag,Date/Time,Image_ID,StartTemp,EndTemp,Conductivity,TotalDayEffort
556,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,3,45.387383,-114.051423,45.38974,-114.046771,29,Northern Pikeminnow,1,350,Dead,,,CR-29,Empty,0,0,,Kept,,,,,,,,
557,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,3,45.387383,-114.051423,45.38974,-114.046771,30,Northern Pikeminnow,1,354,Dead,,,CR-18,Empty,0,0,,Kept,,,,,,,,
558,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,31,Northern Pikeminnow,1,464,Dead,,,CR-50,Empty,0,0,,Kept,,,,,,,,
559,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,32,Northern Pikeminnow,1,468,Dead,,,CR-19,Empty,0,0,,Kept,,,,,,,,
560,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,33,Northern Pikeminnow,1,390,Dead,,,CR-51,Empty,0,0,,Kept,,,,,,,,
561,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,34,Northern Pikeminnow,1,372,Dead,,,CR-21,Empty,0,0,,Kept,,,,,,,,
562,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,35,Northern Pikeminnow,1,411,Dead,,,CR-62,Empty,0,0,,Kept,,,,,,,,
563,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,36,Northern Pikeminnow,1,424,Dead,,,CR-27,Empty,0,0,,Kept,,,,,,,,
564,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,37,Northern Pikeminnow,1,351,Dead,,,CR-49,Empty,0,0,,Kept,,,,,,,,
565,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,38,Northern Pikeminnow,1,390,Live,Recapture,Lower Caudal,,Empty,0,0,,,,,,,,,,
566,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,39,Northern Pikeminnow,1,390,Dead,,,CR-56,Empty,0,0,,Kept,,,,,,,,
567,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,40,Northern Pikeminnow,1,389,Dead,,,CR-61,Empty,0,0,,Kept,,,,,,,,
568,32,Deadwater Slough,11/20/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,0.375,0.677083333,150,2,45.385005,-114.059868,45.387383,-114.051423,41,Northern Pikeminnow,1,370,Dead,,,CR-58,Empty,0,0,,Kept,,,,,,,,
569,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,1,Northern Pikeminnow,1,472,Live,,,,Empty,0,0,,,,,,,,,,
570,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,2,Northern Pikeminnow,1,505,Live,,,,Empty,0,0,,,,,,,,,,
571,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,3,Northern Pikeminnow,1,514,Live,,,,Empty,0,0,,,,,,,,,,
572,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,4,Northern Pikeminnow,1,418,Live,,,,Empty,0,0,,,,,,,,,,
573,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,5,Northern Pikeminnow,1,484,Live,,,,Empty,0,0,,,,,,,,,,
574,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,6,Northern Pikeminnow,1,434,Live,,,,Empty,0,0,,,,,,,,,,
575,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,7,Northern Pikeminnow,1,376,Live,,,,Empty,0,0,,,,,,,,,,
576,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,8,Cutthroat Trout,1,330,Live,,,JG21-001,MacroInvert-other/Snail/Worm/Detritus,5,0,,,,,,,,,,
577,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,9,Northern Pikeminnow,1,485,Live,,,,Empty,0,0,,,,,,,,,,
578,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,10,Northern Pikeminnow,1,540,Live,,,,Empty,0,0,,,,,,,,,,
579,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,11,Northern Pikeminnow,1,396,Live,,,,Empty,0,0,,,,,,,,,,
580,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,12,Northern Pikeminnow,1,510,Live,,,,Empty,0,0,,,,,,,,,,
581,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,13,Northern Pikeminnow,1,464,Live,,,,Empty,0,0,,,,,,,,,,
582,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,14,Northern Pikeminnow,1,595,Live,,,,Empty,0,0,,,,,,,,,,
583,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,15,Northern Pikeminnow,1,418,Live,,,,Empty,0,0,,,,,,,,,,
584,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,16,Northern Pikeminnow,1,396,Live,,,,Empty,0,0,,,,,,,,,,
585,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,17,Northern Pikeminnow,1,484,Live,,,JG21-002,MacroInvert-other/Worm/Detritus,2.4,0,,,,,,,,,,
586,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,18,Northern Pikeminnow,1,398,Live,,,,Empty,0,0,,,,,,,,,,
587,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,19,Northern Pikeminnow,1,338,Live,,,,Empty,0,0,,,,,,,,,,
588,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,20,Northern Pikeminnow,1,477,Live,,,,Empty,0,0,,,,,,,,,,
589,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,21,Northern Pikeminnow,1,408,Live,,,,Empty,0,0,,,,,,,,,,
590,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,22,Northern Pikeminnow,1,414,Live,,,,Empty,0,0,,,,,,,,,,
591,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,23,Northern Pikeminnow,1,386,Live,,,JG21-003,MacroInvert-other/Detritus,2.1,0,,,,,,,,,,
592,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,24,Northern Pikeminnow,1,459,Live,,,,Empty,0,0,,,,,,,,,,
593,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,25,Northern Pikeminnow,1,414,Live,,,,Empty,0,0,,,,,,,,,,
594,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,26,Northern Pikeminnow,1,394,Live,,,,Empty,0,0,,,,,,,,,,
595,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,27,Northern Pikeminnow,1,408,Live,,,,Empty,0,0,,,,,,,,,,
596,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,28,Northern Pikeminnow,1,397,Live,,,,Empty,0,0,,,,,,,,,,
597,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,29,Northern Pikeminnow,1,480,Live,,,,Empty,0,0,,,,,,,,,,
598,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,30,Northern Pikeminnow,1,543,Live,,,,Empty,0,0,,,,,,,,,,
599,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,31,Northern Pikeminnow,1,440,Live,,,,Empty,0,0,,,,,,,,,,
600,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,32,Northern Pikeminnow,1,444,Live,,,,Empty,0,0,,,,,,,,,,
601,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,33,Northern Pikeminnow,1,446,Live,,,,Empty,0,0,,,,,,,,,,
602,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,34,Northern Pikeminnow,1,336,Live,,,,Empty,0,0,,,,,,,,,,
603,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,35,Northern Pikeminnow,1,492,Live,,,,Empty,0,0,,,,,,,,,,
604,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,1,45.382689,-114.066274,45.385005,-114.059868,36,Northern Pikeminnow,1,430,Live,,,,Empty,0,0,,,,,,,,,,
605,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,37,Northern Pikeminnow,1,373,Live,,,,Empty,0,0,,,,,,,,,,
606,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,38,Northern Pikeminnow,1,385,Live,,,,Empty,0,0,,,,,,,,,,
607,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,39,Northern Pikeminnow,1,391,Live,,,,Empty,0,0,,,,,,,,,,
608,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,40,Northern Pikeminnow,1,379,Live,,,,Empty,0,0,,,,,,,,,,
609,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,41,Northern Pikeminnow,1,385,Live,,,,Empty,0,0,,,,,,,,,,
610,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,42,Northern Pikeminnow,1,445,Live,,,,Empty,0,0,,,,,,,,,,
611,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,43,Northern Pikeminnow,1,362,Live,,,,Empty,0,0,,,,,,,,,,
612,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,44,Northern Pikeminnow,1,416,Live,,,,Empty,0,0,,,,,,,,,,
613,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,45,Northern Pikeminnow,1,390,Live,,,,Empty,0,0,,,,,,,,,,
614,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,46,Northern Pikeminnow,1,431,Live,,,,Empty,0,0,,,,,,,,,,
615,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,47,Northern Pikeminnow,1,409,Live,,,,Empty,0,0,,,,,,,,,,
616,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,48,Northern Pikeminnow,1,440,Live,,,,Empty,0,0,,,,,,,,,,
617,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,49,Northern Pikeminnow,1,362,Live,,,,Empty,0,0,,,,,,,,,,
618,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,3,45.387383,-114.051423,45.38974,-114.046771,50,Northern Pikeminnow,1,342,Live,,,,Empty,0,0,,,,,,,,,,
619,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,51,Northern Pikeminnow,1,490,Dead,,,CR-55,Empty,0,0,,Kept,,,,,,,,
620,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,52,Northern Pikeminnow,1,455,Dead,,,CR-37,Empty,0,0,,Kept,,,,,,,,
621,33,Deadwater Slough,11/21/2019,Jonah; Bradford; Gavin,Recapture,Angling,Boat; Spinning Rod; Jigs; Lures Shrimp,0.361111111,0.666666667,440,2,45.385005,-114.059868,45.387383,-114.051423,53,Northern Pikeminnow,1,418,Dead,,,CR-42,Empty,0,0,,Kept,,,,,,,,
622,34,Deadwater Slough,11/21/2019,Heather Cagle; Lori Rice; Bill Roberts,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.364583333,0.645833333,405,3,45.387383,-114.051423,45.38974,-114.046771,1,Cutthroat Trout,1,265,Live,,,,Empty,0,0,,Start Temp 3°C,,,,,,,,
623,34,Deadwater Slough,11/21/2019,Heather Cagle; Lori Rice; Bill Roberts,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.364583333,0.645833333,405,3,45.387383,-114.051423,45.38974,-114.046771,2,Northern Pikeminnow,1,455,Live,,,,Empty,0,0,,Start Temp 3°C,,,,,,,,
624,34,Deadwater Slough,11/21/2019,Heather Cagle; Lori Rice; Bill Roberts,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.364583333,0.645833333,405,3,45.387383,-114.051423,45.38974,-114.046771,3,Northern Pikeminnow,1,382,Live,,,,Empty,0,0,,Start Temp 3°C,,,,,,,,
625,34,Deadwater Slough,11/21/2019,Heather Cagle; Lori Rice; Bill Roberts,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.364583333,0.645833333,405,3,45.387383,-114.051423,45.38974,-114.046771,4,Northern Pikeminnow,1,390,Live,,,,Empty,0,0,,Start Temp 3°C,,,,,,,,
626,35,Deadwater Slough,11/21/2019,Jason Hewitt,Recapture,Angling,Spinning Rod; Shrimp; Crappie Jig,0.381944444,0.645833333,380,3,45.387383,-114.051423,45.38974,-114.046771,1,Cutthroat Trout,1,385,Live,,,JH21-001,MacroInvert-other/Snail/Algae/Detritus/Fish-Unk,5.8,0.3,,,,,,,,,,
627,35,Deadwater Slough,11/21/2019,Jason Hewitt,Recapture,Angling,Spinning Rod; Shrimp; Crappie Jig,0.381944444,0.645833333,380,3,45.387383,-114.051423,45.38974,-114.046771,2,Northern Pikeminnow,1,435,Live,,,,Empty,0,0,,,,,,,,,,
628,35,Deadwater Slough,11/21/2019,Jason Hewitt,Recapture,Angling,Spinning Rod; Shrimp; Crappie Jig,0.381944444,0.645833333,380,3,45.387383,-114.051423,45.38974,-114.046771,3,Northern Pikeminnow,1,542,Dead,,,CR-64,Empty,0,0,,Kept,,,,,,,,
629,35,Deadwater Slough,11/21/2019,Jason Hewitt,Recapture,Angling,Spinning Rod; Shrimp; Crappie Jig,0.381944444,0.645833333,380,3,45.387383,-114.051423,45.38974,-114.046771,4,Northern Pikeminnow,1,358,Dead,,,,,,,,Kept,,,,,,,,
630,35,Deadwater Slough,11/21/2019,Jason Hewitt,Recapture,Angling,Spinning Rod; Shrimp; Crappie Jig,0.381944444,0.645833333,380,3,45.387383,-114.051423,45.38974,-114.046771,5,Northern Pikeminnow,1,369,Dead,,,CR-59,Empty,0,0,,Kept,,,,,,,,
631,35,Deadwater Slough,11/21/2019,Jason Hewitt,Recapture,Angling,Spinning Rod; Shrimp; Crappie Jig,0.381944444,0.645833333,380,3,45.387383,-114.051423,45.38974,-114.046771,6,Northern Pikeminnow,1,389,Dead,,,CR-45,Macro/Detritus,0.3,0,,Kept,,,,,,,,
632,35,Deadwater Slough,11/21/2019,Jason Hewitt,Recapture,Angling,Spinning Rod; Shrimp; Crappie Jig,0.381944444,0.645833333,380,3,45.387383,-114.051423,45.38974,-114.046771,7,Northern Pikeminnow,1,382,Live,,,,Empty,0,0,,,,,,,,,,
633,35,Deadwater Slough,11/21/2019,Jason Hewitt,Recapture,Angling,Spinning Rod; Shrimp; Crappie Jig,0.381944444,0.645833333,380,3,45.387383,-114.051423,45.38974,-114.046771,8,Northern Pikeminnow,1,439,Live,,,,Empty,0,0,,,,,,,,,,
634,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,1,Northern Pikeminnow,1,565,Live,Recapture,Upper Caudal,,Empty,0,0,,,,,,,,,,
635,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,2,Northern Pikeminnow,1,557,Live,Recapture,Upper Caudal,,Empty,0,0,,,,,,,,,,
636,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,3,Northern Pikeminnow,1,425,Live,,,,Empty,0,0,,,,,,,,,,
637,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,4,Northern Pikeminnow,1,431,Live,,,,Empty,0,0,,,,,,,,,,
638,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,5,Northern Pikeminnow,1,381,Live,,,,Empty,0,0,,,,,,,,,,
639,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,6,Northern Pikeminnow,1,433,Live,,,,Empty,0,0,,,,,,,,,,
640,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,7,Northern Pikeminnow,1,445,Live,,,,Empty,0,0,,,,,,,,,,
641,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,8,Northern Pikeminnow,1,409,Live,,,,Empty,0,0,,,,,,,,,,
642,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,9,Northern Pikeminnow,1,395,Live,,,,Empty,0,0,,,,,,,,,,
643,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,10,Northern Pikeminnow,1,400,Live,,,,Empty,0,0,,,,,,,,,,
644,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,11,Northern Pikeminnow,1,464,Dead,,,CR-36,Empty,0,0,,Kept,,,,,,,,
645,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,12,Northern Pikeminnow,1,459,Dead,,,CR-40,Empty,0,0,,Kept,,,,,,,,
646,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,13,Northern Pikeminnow,1,604,Dead,,,CR-44,Empty,0,0,,Kept,,,,,,,,
647,36,Deadwater Slough,11/21/2019,Colby Clifford; Scott Cooper,Recapture,Angling,Spinning Rod; Shrimp; Lures,0.375,0.6875,450,2,45.385005,-114.059868,45.387383,-114.051423,14,Northern Pikeminnow,1,485,Dead,,,CR-43,Empty,0,0,,Kept,,,,,,,,
